unit tests for ClassNeedle
p 1 (mm/int)
t 1 (C)
rh 1 (%)
u 1 (m/s)
Qsi 1 (W/m^2)
$ea ea(t, rh)
#############	p	t	rh	u	Qsi
2006	1	6	5	0	0.0	-0.61	59.62	2.31	0.0
2006	1	6	6	0	0.0	0.8	56.27	1.6	0.0
2006	1	6	7	0	0.0	-1.67	65.29	1.28	0.0
2006	1	6	8	0	0.0	-1.65	65.71	1.36	0.0
2006	1	6	9	0	0.0	-1.89	67.71	1.52	0.0
2006	1	6	10	0	0.0	-2.22	70.49	1.58	0.51
2006	1	6	11	0	0.0	-1.58	69.37	1.15	41.73
2006	1	6	12	0	0.0	0.82	66.03	0.13	137.41
2006	1	6	13	0	0.0	2.36	59.99	0.63	206.53
2006	1	6	14	0	0.0	3.78	55.76	1.5	246.58
2006	1	6	15	0	0.0	4.19	54.84	2.15	230.72
2006	1	6	16	0	0.0	3.75	57.21	2.97	171.78
2006	1	6	17	0	0.0	2.5	61.52	3.5	75.59
2006	1	6	18	0	0.0	1.02	67.99	3.06	9.0
2006	1	6	19	0	0.0	0.23	74.39	2.32	0.0
2006	1	6	20	0	0.0	-0.24	79.31	1.69	0.0
2006	1	6	21	0	0.0	-0.68	85.7	0.84	0.0
2006	1	6	22	0	0.0	-0.99	89.14	0.17	0.0
2006	1	6	23	0	0.0	-1.42	90.25	1.27	0.0
2006	1	6	24	0	0.0	-1.75	89.39	2.51	0.0
2006	1	7	1	0	0.0	-2.5	91.3	3.07	0.0
2006	1	7	2	0	0.0	-2.28	89.59	3.18	0.0
2006	1	7	3	0	0.0	-2.17	88.29	3.24	0.0
2006	1	7	4	0	0.0	-2.44	86.61	3.33	0.0
2006	1	7	5	0	0.0	-2.65	83.72	3.29	0.0
2006	1	7	6	0	0.0	-2.95	82.18	3.15	0.0
2006	1	7	7	0	0.0	-3.28	82.43	2.97	0.0
2006	1	7	8	0	0.0	-3.54	83.1	2.72	0.0
2006	1	7	9	0	0.0	-3.8	83.87	2.42	0.0
2006	1	7	10	0	0.0	-3.93	83.85	2.04	0.78
2006	1	7	11	0	0.0	-3.41	81.62	1.55	53.21
2006	1	7	12	0	0.0	-2.09	74.26	1.44	149.45
2006	1	7	13	0	0.0	-1.05	71.05	1.14	220.36
2006	1	7	14	0	0.0	-0.47	67.52	1.08	232.13
2006	1	7	15	0	0.0	-0.16	65.47	1.02	237.08
2006	1	7	16	0	0.0	-0.23	66.05	1.0	174.47
2006	1	7	17	0	0.0	-0.83	70.1	0.76	90.12
2006	1	7	18	0	0.0	-2.15	77.42	0.32	10.13
2006	1	7	19	0	0.0	-2.06	76.1	0.19	0.0
2006	1	7	20	0	0.0	-2.37	78.02	0.22	0.0
2006	1	7	21	0	0.0	-2.72	80.06	0.56	0.0
2006	1	7	22	0	0.0	-4.49	85.33	1.09	0.0
2006	1	7	23	0	0.0	-4.8	87.19	1.08	0.0
2006	1	7	24	0	0.0	-4.82	87.63	1.08	0.0
2006	1	8	1	0	0.0	-5.9	88.96	1.34	0.0
2006	1	8	2	0	0.0	-7.0	90.88	1.28	0.0
2006	1	8	3	0	0.0	-7.5	91.32	1.0	0.0
2006	1	8	4	0	0.0	-7.79	91.28	0.75	0.0
2006	1	8	5	0	0.0	-8.04	91.16	0.77	0.0
2006	1	8	6	0	0.0	-8.17	90.98	1.0	0.0
2006	1	8	7	0	0.0	-8.2	90.59	1.22	0.0
2006	1	8	8	0	0.0	-8.11	90.18	1.39	0.0
2006	1	8	9	0	0.0	-8.03	89.94	1.45	0.0
2006	1	8	10	0	0.0	-7.85	89.72	1.28	0.86
2006	1	8	11	0	0.0	-6.41	89.42	0.91	56.0
2006	1	8	12	0	0.0	-3.59	84.05	0.61	149.92
2006	1	8	13	0	0.0	-1.91	77.91	0.41	221.79
2006	1	8	14	0	0.0	-0.22	70.98	0.26	254.71
2006	1	8	15	0	0.0	0.67	70.2	0.13	238.26
2006	1	8	16	0	0.0	0.59	72.27	0.12	180.68
2006	1	8	17	0	0.0	-0.51	76.43	0.25	93.24
2006	1	8	18	0	0.0	-1.87	82.71	0.69	11.56
2006	1	8	19	0	0.0	-2.49	84.26	1.36	0.0
2006	1	8	20	0	0.0	-2.73	81.96	1.72	0.0
2006	1	8	21	0	0.0	-2.93	78.13	1.88	0.0
2006	1	8	22	0	0.0	-3.12	74.3	2.23	0.0
2006	1	8	23	0	0.0	-3.13	69.85	2.05	0.0
2006	1	8	24	0	0.0	-3.02	66.33	1.95	0.0
2006	1	9	1	0	0.0	-2.85	67.89	2.5	0.0
2006	1	9	2	0	0.0	-2.77	66.36	2.88	0.0
2006	1	9	3	0	0.0	-2.92	66.43	2.67	0.0
2006	1	9	4	0	0.0	-3.28	67.01	2.35	0.0
2006	1	9	5	0	0.0	-3.73	67.65	1.9	0.0
2006	1	9	6	0	0.0	-3.96	66.84	1.23	0.0
2006	1	9	7	0	0.0	-3.38	61.92	0.95	0.0
2006	1	9	8	0	0.0	-2.16	54.79	0.89	0.0
2006	1	9	9	0	0.0	-1.29	51.04	1.12	0.0
2006	1	9	10	0	0.0	-0.72	49.77	1.05	0.56
2006	1	9	11	0	0.0	-0.13	49.19	0.84	22.4
2006	1	9	12	0	0.0	0.19	53.25	0.7	18.65
2006	1	9	13	0	0.0	2.45	51.81	3.4	97.43
2006	1	9	14	0	0.0	3.74	49.76	3.68	182.41
2006	1	9	15	0	0.0	3.65	51.65	3.69	143.25
2006	1	9	16	0	0.0	3.21	54.42	3.81	142.74
